,Date,Close,Volume,Open,High,Low
4,2013-10-28,15500.0,136404,15600.0,15600.0,15600.0
5,2013-10-25,15600.0,97476,15600.0,15600.0,15700.0
6,2013-10-24,15600.0,229426,15600.0,15600.0,15700.0
7,2013-10-23,15600.0,71794,15600.0,15600.0,15600.0
8,2013-10-22,15600.0,180108,15700.0,15700.0,15700.0
9,2013-10-21,15700.0,155857,15700.0,15700.0,15700.0
10,2013-10-18,15700.0,47854,15700.0,15600.0,15700.0
11,2013-10-17,15700.0,127347,15800.0,15700.0,15900.0
12,2013-10-16,15800.0,161429,15800.0,15800.0,15900.0
13,2013-10-15,15800.0,198445,15700.0,15600.0,15800.0
14,2013-10-14,15700.0,301744,15700.0,15800.0,15800.0
15,2013-10-11,15700.0,74508,15700.0,15700.0,15700.0
16,2013-10-10,15700.0,170308,15800.0,15700.0,15800.0
17,2013-10-09,15800.0,166482,15600.0,15600.0,15800.0
18,2013-10-08,15600.0,199278,15700.0,15500.0,15700.0
19,2013-10-07,15700.0,108737,15600.0,15600.0,15700.0
20,2013-10-04,15600.0,108368,15700.0,15500.0,15600.0
21,2013-10-03,15700.0,78753,15600.0,15600.0,15700.0
2,2013-10-02,15600.0,112846,15700.0,15700.0,15700.0
3,2013-10-01,15700.0,163710,15500.0,15600.0,15800.0
4,2013-09-30,15500.0,94178,15500.0,15500.0,15600.0
5,2013-09-27,15500.0,245255,15500.0,15500.0,15600.0
6,2013-09-26,15500.0,82632,15500.0,15500.0,15600.0
7,2013-09-25,15500.0,160131,15500.0,15500.0,15600.0
8,2013-09-24,15500.0,340846,15400.0,15400.0,15500.0
9,2013-09-23,15400.0,766055,15500.0,15400.0,15500.0
10,2013-09-20,15500.0,184365,15400.0,15400.0,15500.0
11,2013-09-19,15400.0,330829,15400.0,15400.0,15500.0
12,2013-09-18,15400.0,200256,15400.0,15400.0,15500.0
13,2013-09-17,15400.0,161070,15400.0,15400.0,15500.0
14,2013-09-16,15400.0,78466,15400.0,15400.0,15500.0
15,2013-09-13,15400.0,55773,15300.0,15400.0,15500.0
16,2013-09-12,15300.0,209898,15500.0,15500.0,15500.0
17,2013-09-11,15500.0,74798,15400.0,15400.0,15500.0
18,2013-09-10,15400.0,29000,15300.0,15300.0,15500.0
19,2013-09-09,15300.0,176700,15400.0,15500.0,15500.0
20,2013-09-06,15400.0,58281,15300.0,15400.0,15400.0
21,2013-09-05,15300.0,126600,15200.0,15300.0,15400.0
2,2013-09-04,15200.0,79730,15300.0,15300.0,15400.0
3,2013-09-03,15300.0,55063,15400.0,15100.0,15300.0
4,2013-08-30,15400.0,204806,15200.0,15200.0,15400.0
5,2013-08-29,15200.0,382496,15200.0,15300.0,15300.0
6,2013-08-28,15200.0,314841,15500.0,15400.0,15500.0
7,2013-08-27,15500.0,85470,15500.0,15500.0,15500.0
8,2013-08-26,15500.0,59674,15500.0,15400.0,15600.0
9,2013-08-23,15500.0,258299,15500.0,15600.0,15600.0
10,2013-08-22,15500.0,198081,15600.0,15600.0,15700.0
11,2013-08-21,15600.0,136103,15600.0,15700.0,15700.0
12,2013-08-20,15600.0,91341,15600.0,15700.0,15700.0
13,2013-08-19,15600.0,137777,15500.0,15600.0,15700.0
14,2013-08-16,15500.0,191415,15600.0,15600.0,15600.0
15,2013-08-15,15600.0,75688,15700.0,15600.0,15700.0
16,2013-08-14,15700.0,43973,15500.0,15500.0,15700.0
17,2013-08-13,15500.0,161424,15500.0,15400.0,15600.0
18,2013-08-12,15500.0,202059,15500.0,15500.0,15800.0
19,2013-08-09,15500.0,410733,15600.0,15200.0,15700.0
20,2013-08-08,15600.0,386989,15800.0,15700.0,15700.0
21,2013-08-07,15800.0,90113,15700.0,15700.0,15800.0
2,2013-08-06,15700.0,293456,15700.0,15700.0,15800.0
3,2013-08-05,15700.0,366503,15700.0,15700.0,15800.0
4,2013-08-02,15700.0,130684,15700.0,15800.0,15900.0
5,2013-08-01,15700.0,654000,15800.0,15800.0,15900.0
6,2013-07-31,15800.0,468415,16000.0,15800.0,16000.0
7,2013-07-30,16000.0,195753,15900.0,15900.0,16000.0
8,2013-07-29,15900.0,152682,15800.0,15800.0,16000.0
9,2013-07-26,15900.0,403600,8790.0,15900.0,15900.0
10,2013-07-25,15800.0,231700,8900.0,15900.0,16000.0
11,2013-07-24,16000.0,413100,8960.0,16000.0,16000.0
12,2013-07-23,16100.000000000002,150900,8900.0,16100.000000000002,16100.000000000002
13,2013-07-22,16000.0,423700,8900.0,16100.000000000002,16100.000000000002
14,2013-07-19,16000.0,228500,8960.0,16000.0,16100.000000000002
15,2013-07-18,16100.000000000002,232100,8960.0,16000.0,16200.0
16,2013-07-17,16100.000000000002,450900,8850.0,16000.0,16200.0
17,2013-07-16,15900.0,68100,8900.0,15900.0,16000.0
18,2013-07-15,16000.0,124200,8900.0,16000.0,16000.0
19,2013-07-12,16000.0,231400,8850.0,15900.0,16000.0
20,2013-07-11,15900.0,80300,8900.0,15900.0,16000.0
21,2013-07-10,16000.0,132200,8850.0,15900.0,16000.0
2,2013-08-06,15700.0,293456,15700.0,15700.0,15800.0
3,2013-08-05,15700.0,366503,15700.0,15700.0,15800.0
4,2013-08-02,15700.0,130684,15700.0,15800.0,15900.0
5,2013-08-01,15700.0,654000,15800.0,15800.0,15900.0
6,2013-07-31,15800.0,468415,16000.0,15800.0,16000.0
7,2013-07-30,16000.0,195753,15900.0,15900.0,16000.0
8,2013-07-29,15900.0,152682,15800.0,15800.0,16000.0
9,2013-07-26,15900.0,403600,8790.0,15900.0,15900.0
10,2013-07-25,15800.0,231700,8900.0,15900.0,16000.0
11,2013-07-24,16000.0,413100,8960.0,16000.0,16000.0
12,2013-07-23,16100.000000000002,150900,8900.0,16100.000000000002,16100.000000000002
13,2013-07-22,16000.0,423700,8900.0,16100.000000000002,16100.000000000002
14,2013-07-19,16000.0,228500,8960.0,16000.0,16100.000000000002
15,2013-07-18,16100.000000000002,232100,8960.0,16000.0,16200.0
16,2013-07-17,16100.000000000002,450900,8850.0,16000.0,16200.0
17,2013-07-16,15900.0,68100,8900.0,15900.0,16000.0
18,2013-07-15,16000.0,124200,8900.0,16000.0,16000.0
19,2013-07-12,16000.0,231400,8850.0,15900.0,16000.0
20,2013-07-11,15900.0,80300,8900.0,15900.0,16000.0
21,2013-07-10,16000.0,132200,8850.0,15900.0,16000.0
2,2013-06-11,16700.0,399200,9290.0,16800.0,16800.0
3,2013-06-10,16700.0,402400,9350.0,16800.0,16800.0
4,2013-06-07,16800.0,597700,9240.0,16600.0,16800.0
5,2013-06-06,16600.0,489200,9240.0,16600.0,16600.0
6,2013-06-05,16600.0,299300,9180.0,16600.0,16600.0
7,2013-06-04,16500.0,521500,9350.0,16800.0,16900.0
8,2013-06-03,16800.0,1074900,9180.0,16600.0,17000.0
9,2013-05-31,16500.0,684300,9180.0,16600.0,16700.0
10,2013-05-30,16500.0,319200,9240.0,16500.0,16600.0
11,2013-05-29,16600.0,673900,9240.0,16700.0,16800.0
12,2013-05-28,16600.0,660500,9180.0,16500.0,16700.0
13,2013-05-27,16500.0,678900,9240.0,16500.0,16700.0
14,2013-05-24,16600.0,139700,9180.0,16600.0,16600.0
15,2013-05-23,16500.0,502700,9290.0,16700.0,16800.0
16,2013-05-22,16700.0,1511400,8960.0,16200.0,17300.0
17,2013-05-21,16100.000000000002,229800,8900.0,16000.0,16200.0
18,2013-05-20,16000.0,339800,8960.0,16100.000000000002,16100.000000000002
19,2013-05-17,16100.000000000002,212300,8910.0,16300.0,16300.0
20,2013-05-16,16700.0,207300,8690.0,16500.0,16700.0
21,2013-05-15,16300.0,217400,8690.0,16300.0,16400.0
2,2013-05-14,16300.0,438800,8750.0,16300.0,16400.0
3,2013-05-13,16400.0,164800,8750.0,16300.0,16400.0
4,2013-05-10,16400.0,181700,8690.0,16400.0,16400.0
5,2013-05-09,16300.0,324500,8590.0,16200.0,16400.0
6,2013-05-08,16100.000000000002,329000,8690.0,16300.0,16300.0
7,2013-05-07,16300.0,367200,8640.0,16200.0,16300.0
8,2013-05-06,16200.0,389900,8590.0,16000.0,16200.0
9,2013-05-03,16100.000000000002,158400,8590.0,16000.0,16100.000000000002
10,2013-05-02,16100.000000000002,181300,8530.0,16100.000000000002,16100.000000000002
11,2013-04-26,16000.0,164700,8530.0,16000.0,16200.0
12,2013-04-25,16000.0,71200,8480.0,16000.0,16100.000000000002
13,2013-04-24,15900.0,59500,8480.0,16000.0,16000.0
14,2013-04-23,15900.0,127600,8430.0,15800.0,16000.0
15,2013-04-22,15800.0,302400,8430.0,15800.0,16000.0
16,2013-04-18,15800.0,447500,8430.0,15800.0,15900.0
17,2013-04-17,15800.0,320700,8530.0,15800.0,16000.0
18,2013-04-16,16000.0,392200,8590.0,16100.000000000002,16200.0
19,2013-04-15,16100.000000000002,347300,8800.0,16500.0,16500.0
20,2013-04-12,16500.0,253600,8910.0,16600.0,17000.0
21,2013-04-11,16700.0,933300,8530.0,15900.0,17000.0
2,2013-04-10,16000.0,157400,8530.0,16000.0,16100.000000000002
3,2013-04-09,16000.0,93600,8590.0,16000.0,16100.000000000002
4,2013-04-08,16100.000000000002,412400,8640.0,16200.0,16200.0
5,2013-04-05,16200.0,328400,8590.0,16300.0,16300.0
6,2013-04-04,16100.000000000002,264100,8690.0,16300.0,16300.0
7,2013-04-03,16300.0,103700,8690.0,16500.0,16500.0
8,2013-04-02,16300.0,259400,8690.0,16400.0,16500.0
9,2013-04-01,16300.0,235700,8750.0,16200.0,16400.0
10,2013-03-29,16400.0,188300,8750.0,16500.0,16500.0
11,2013-03-28,16400.0,232000,8690.0,16500.0,16500.0
12,2013-03-27,16300.0,268300,8690.0,16400.0,16500.0
13,2013-03-26,16300.0,63700,8800.0,16500.0,16600.0
14,2013-03-25,16500.0,154200,8800.0,16500.0,16500.0
15,2013-03-22,16500.0,464500,8800.0,16500.0,16600.0
16,2013-03-21,16500.0,188800,8850.0,16600.0,16600.0
17,2013-03-20,16600.0,111200,8800.0,16500.0,16600.0
18,2013-03-19,16500.0,66000,8800.0,16500.0,16600.0
19,2013-03-18,16500.0,295500,8850.0,16500.0,16600.0
20,2013-03-15,16600.0,78200,8800.0,16500.0,16600.0
21,2013-03-14,16500.0,135300,8800.0,16400.0,16600.0
2,2013-03-13,16500.0,173900,8850.0,16600.0,16600.0
3,2013-03-12,16600.0,110600,8850.0,16700.0,17500.0
4,2013-03-11,16600.0,240000,8800.0,15800.0,16600.0
5,2013-03-08,16500.0,173900,8750.0,16300.0,16500.0
6,2013-03-07,16400.0,238100,8800.0,16300.0,16500.0
7,2013-03-06,16500.0,126600,8690.0,16100.000000000002,16500.0
8,2013-03-05,16300.0,308000,8750.0,16300.0,16500.0
9,2013-03-04,16400.0,493100,8910.0,16600.0,16600.0
10,2013-03-01,16700.0,183700,8800.0,16600.0,16700.0
11,2013-02-28,16500.0,120800,8800.0,16600.0,16800.0
12,2013-02-27,16500.0,579700,8750.0,16300.0,16600.0
13,2013-02-26,16400.0,1170100,8960.0,16800.0,16800.0
14,2013-02-25,16800.0,279200,8960.0,16800.0,16900.0
15,2013-02-22,16800.0,725900,8800.0,16500.0,17000.0
16,2013-02-21,16500.0,1450600,9280.0,17400.0,17400.0
17,2013-02-20,17400.0,794100,9440.0,17400.0,17500.0
18,2013-02-19,17700.0,440200,9490.0,17800.0,17800.0
19,2013-02-18,17800.0,469400,9550.0,17800.0,18000.0
20,2013-02-08,17900.0,388500,9390.0,17700.0,17900.0
21,2013-02-07,17600.0,457800,9390.0,17700.0,17900.0
2,2013-02-06,17600.0,542700,9330.0,17400.0,17800.0
3,2013-02-05,17500.0,602000,9390.0,17600.0,17600.0
4,2013-02-04,17600.0,387200,9440.0,17700.0,17700.0
5,2013-02-01,17700.0,583900,9440.0,17500.0,17700.0
6,2013-01-31,17700.0,860100,9550.0,17600.0,17900.0
7,2013-01-30,17900.0,823600,9550.0,18000.0,18000.0
8,2013-01-29,17900.0,572800,9440.0,17700.0,18100.0
9,2013-01-28,17700.0,1135900,9390.0,17700.0,18100.0
10,2013-01-25,17600.0,786500,9230.0,17500.0,17900.0
11,2013-01-24,17300.0,333700,9070.0,17200.0,17400.0
12,2013-01-23,17000.0,331100,9070.0,16900.0,17100.0
13,2013-01-22,17000.0,738000,9330.0,17500.0,17600.0
14,2013-01-21,17500.0,341900,9490.0,17800.0,17800.0
15,2013-01-18,17800.0,679700,9600.0,17900.0,17900.0
16,2013-01-17,18000.0,1068300,9710.0,18200.0,18400.0
17,2013-01-16,18200.0,1346900,9710.0,18200.0,18800.0
18,2013-01-15,18200.0,1310500,9600.0,18200.0,18300.0
19,2013-01-14,18000.0,614300,9710.0,18400.0,18400.0
20,2013-01-11,18200.0,806200,9760.0,19000.0,19000.0
21,2013-01-10,18300.0,880700,9650.0,18100.0,18300.0
2,2013-01-09,18100.0,3861400,9230.0,17100.0,18200.0
3,2013-01-08,17300.0,2180000,9170.0,17100.0,17500.0
4,2013-01-07,17200.0,1355700,9170.0,17000.0,17500.0
5,2013-01-04,17200.0,1170100,9070.0,16900.0,17200.0
6,2013-01-03,17000.0,1967200,9230.0,17500.0,17800.0
7,2013-01-02,17300.0,2578600,8800.0,16300.0,17400.0
8,2012-12-28,16500.0,641500,8690.0,16300.0,16500.0
9,2012-12-27,16300.0,598100,8690.0,16400.0,16500.0
10,2012-12-26,16300.0,349400,8590.0,16300.0,16400.0
11,2012-12-25,16100.000000000002,460300,8590.0,16100.000000000002,16400.0
12,2012-12-24,16100.000000000002,265600,8590.0,16100.000000000002,16400.0
13,2012-12-21,16100.000000000002,162600,8640.0,16100.000000000002,16200.0
14,2012-12-20,16200.0,203800,8690.0,16500.0,16500.0
15,2012-12-19,16300.0,335800,8530.0,16000.0,16500.0
16,2012-12-18,16000.0,356300,8750.0,16400.0,16400.0
17,2012-12-17,16400.0,387800,9010.0,16000.0,16800.0
18,2012-12-14,16900.0,1305300,8590.0,16000.0,17000.0
19,2012-12-13,16100.000000000002,666300,8270.0,15600.0,16400.0
20,2012-12-12,15500.0,236600,8000.0,14800.0,15500.0
21,2012-12-11,15000.0,84900,8000.0,15000.0,15000.0
2,2012-12-10,15000.0,176300,7890.0,14800.0,15000.0
3,2012-12-07,14800.0,41800,7890.0,14800.0,14800.0
4,2012-12-06,14800.0,106200,7950.0,14900.0,14900.0
5,2012-12-05,14900.0,158300,7790.0,14700.0,14900.0
6,2012-12-04,14600.0,79700,7790.0,14600.0,14600.0
7,2012-12-03,14600.0,85000,7730.0,14500.0,14600.0
8,2012-11-30,14500.0,85200,7840.0,14600.0,14700.0
9,2012-11-29,14700.0,37600,7840.0,14700.0,14800.0
10,2012-11-28,14700.0,75800,7840.0,14600.0,14700.0
11,2012-11-27,14700.0,57600,7840.0,14700.0,14800.0
12,2012-11-26,14700.0,93300,7730.0,14700.0,14800.0
13,2012-11-23,14500.0,92400,7840.0,14600.0,14700.0
14,2012-11-22,14700.0,79900,7840.0,14800.0,14800.0
15,2012-11-21,14700.0,68000,7890.0,14700.0,14800.0
16,2012-11-20,14800.0,55700,7840.0,14700.0,14800.0
17,2012-11-19,14700.0,88600,7950.0,14800.0,14800.0
18,2012-11-16,14900.0,105300,8000.0,15000.0,15000.0
19,2012-11-15,15000.0,155800,8050.000000000001,15300.0,15300.0
20,2012-11-14,15100.0,149900,8050.000000000001,15100.0,15200.0
21,2012-11-13,15100.0,228600,8109.999999999999,15200.0,15300.0
2,2012-11-12,15200.0,148700,7950.0,15000.0,15200.0
3,2012-11-09,14900.0,241100,7890.0,14900.0,15000.0
4,2012-11-08,14800.0,85000,8000.0,14500.0,15100.0
5,2012-11-07,15000.0,121200,7790.0,14700.0,15300.0
6,2012-11-06,14600.0,89400,7790.0,14600.0,14700.0
7,2012-11-05,14600.0,203800,7730.0,14400.0,14600.0
8,2012-11-02,14500.0,795700,8109.999999999999,15200.0,15200.0
9,2012-11-01,15200.0,310200,8160.0,15400.0,15400.0
10,2012-10-31,15300.0,300000,8270.0,15300.0,15400.0
11,2012-10-30,15500.0,120900,8430.0,15700.0,15800.0
12,2012-10-29,15800.0,537800,8430.0,15800.0,16000.0
13,2012-10-26,15800.0,550300,8480.0,15500.0,15800.0
14,2012-10-25,15900.0,844000,8430.0,15700.0,16000.0
15,2012-10-24,15800.0,659900,8370.0,15700.0,15900.0
16,2012-10-23,15700.0,696800,8320.0,15600.0,15700.0
17,2012-10-22,15600.0,967700,8370.0,15600.0,15700.0
18,2012-10-19,15700.0,1564600,8530.0,16000.0,16100.000000000002
19,2012-10-18,16000.0,1191600,8590.0,16100.000000000002,16100.000000000002
20,2012-10-17,16100.000000000002,665600,8640.0,16200.0,16200.0
21,2012-10-16,16200.0,1351800,8530.0,16000.0,16200.0
2,2012-10-15,16000.0,1528800,8590.0,16100.000000000002,16200.0
3,2012-10-12,16100.000000000002,522200,8640.0,16200.0,16300.0
4,2012-10-11,16200.0,2444200,8530.0,16000.0,16600.0
5,2012-10-10,16000.0,1987500,8530.0,16000.0,16100.000000000002
6,2012-10-09,16000.0,2432500,8480.0,16000.0,16100.000000000002
7,2012-10-08,15900.0,1692900,8430.0,15700.0,16000.0
8,2012-10-05,15800.0,699900,8370.0,15800.0,15800.0
9,2012-10-04,15700.0,359600,8430.0,15800.0,15900.0
10,2012-10-03,15800.0,709600,8430.0,15700.0,15900.0
11,2012-10-02,15800.0,677300,8480.0,15800.0,16100.000000000002
12,2012-10-01,15900.0,1087100,8750.0,16500.0,16500.0
13,2012-09-28,16400.0,883100,8750.0,16100.000000000002,16700.0
14,2012-09-27,16400.0,455700,8850.0,16500.0,16800.0
15,2012-09-26,16600.0,665500,9010.0,16600.0,16800.0
16,2012-09-25,16900.0,1092100,9170.0,16900.0,17300.0
17,2012-09-24,17200.0,1761000,8750.0,16800.0,17500.0
18,2012-09-21,16400.0,2269400,8210.0,15400.0,16400.0
19,2012-09-20,15400.0,1998300,8480.0,15500.0,15900.0
20,2012-09-19,15900.0,4103000,9070.0,16000.0,16900.0
21,2012-09-18,17000.0,742700,9710.0,18200.0,18200.0
2,2012-09-17,18200.0,740500,9650.0,18100.0,18500.0
3,2012-09-14,18100.0,728300,9440.0,17900.0,18500.0
4,2012-09-13,17700.0,631500,9490.0,17800.0,17900.0
5,2012-09-12,17800.0,332700,9550.0,18000.0,18500.0
6,2012-09-11,17900.0,456200,9650.0,19000.0,19000.0
7,2012-09-10,18100.0,902000,10300.0,19300.0,19300.0
8,2012-09-07,19300.0,716500,10400.0,19500.0,19600.0
9,2012-09-06,19500.0,550800,10510.0,19800.0,19800.0
10,2012-09-05,19700.0,758800,10560.0,20400.0,21000.0
11,2012-09-04,19800.0,523200,10560.0,19800.0,20000.0
12,2012-08-31,19800.0,563300,10670.0,20000.0,20000.0
13,2012-08-30,20000.0,433300,10670.0,20500.0,20500.0
14,2012-08-29,20000.0,734900,10130.0,18500.0,20100.0
15,2012-08-28,19000.0,757900,10780.0,19500.0,20000.0
16,2012-08-27,20200.0,924300,11630.0,21800.0,22000.0
17,2012-08-24,21800.0,1633900,11200.0,19600.0,22400.0
18,2012-08-23,21000.0,260600,12000.0,21000.0,21100.0
19,2012-08-22,22500.0,688900,12860.0,22500.0,22500.0
20,2012-08-21,24100.0,904600,13820.0,25700.0,25700.0
21,2012-08-20,25900.0,87100,13760.0,25800.0,25900.0
2,2012-08-17,25800.0,194000,13710.0,25700.0,25800.0
3,2012-08-16,25700.0,71000,13760.0,25700.0,25800.0
4,2012-08-15,25800.0,89800,13760.0,25600.0,25800.0
5,2012-08-14,25800.0,154300,13710.0,25700.0,25800.0
6,2012-08-13,25700.0,127800,13710.0,25600.0,25800.0
7,2012-08-10,25700.0,65300,13760.0,25700.0,25700.0
8,2012-08-09,25800.0,42800,13710.0,25700.0,25800.0
9,2012-08-08,25700.0,151100,13660.0,25600.0,25700.0
10,2012-08-07,25600.0,126800,13760.0,25800.0,25800.0
11,2012-08-06,25800.0,222600,13710.0,25600.0,25800.0
12,2012-08-03,25700.0,57800,13710.0,25700.0,25700.0
13,2012-08-02,25700.0,295100,13710.0,25700.0,25800.0
14,2012-08-01,25700.0,245700,13710.0,25600.0,25800.0
15,2012-07-31,25700.0,79800,13760.0,25700.0,25800.0
16,2012-07-30,25800.0,83500,13710.0,25700.0,25800.0
17,2012-07-27,25700.0,291300,13710.0,25700.0,25800.0
18,2012-07-26,25700.0,721300,13710.0,25600.0,25700.0
19,2012-07-25,25700.0,89400,13660.0,25600.0,25700.0
20,2012-07-24,25600.0,86200,13710.0,25600.0,25700.0
21,2012-07-23,25700.0,177700,13710.0,25700.0,25800.0
2,2012-07-20,25700.0,115900,13760.0,25600.0,25800.0
3,2012-07-19,25800.0,70000,13760.0,25800.0,25800.0
4,2012-07-18,25800.0,24700,13760.0,25700.0,25800.0
5,2012-07-17,25800.0,95800,13660.0,25600.0,25800.0
6,2012-07-16,25600.0,95900,13600.0,25500.0,25600.0
7,2012-07-13,25500.0,391400,13600.0,25500.0,25600.0
8,2012-07-12,25500.0,424600,13660.0,25600.0,25600.0
9,2012-07-11,25600.0,365500,13600.0,25500.0,25700.0
10,2012-07-10,25500.0,872200,13660.0,25600.0,25700.0
11,2012-07-09,25600.0,1134500,13710.0,25800.0,25800.0
12,2012-07-06,25700.0,172900,13710.0,25600.0,25800.0
13,2012-07-05,25700.0,225500,13660.0,25600.0,25700.0
14,2012-07-04,25600.0,250500,13660.0,25600.0,25700.0
15,2012-07-03,25600.0,752300,13660.0,25600.0,25700.0
16,2012-07-02,25600.0,141000,13710.0,25800.0,25800.0
17,2012-06-29,25700.0,1184300,13710.0,25800.0,25800.0
18,2012-06-28,25700.0,622500,13710.0,25600.0,25800.0
19,2012-06-27,25700.0,560400,13710.0,25700.0,25800.0
20,2012-06-26,25700.0,725600,13660.0,25800.0,25800.0
21,2012-06-25,25600.0,283900,13710.0,25800.0,25800.0
2,2012-06-22,25700.0,568200,13760.0,25800.0,25800.0
3,2012-06-21,25800.0,711600,13760.0,25700.0,25900.0
4,2012-06-20,25800.0,339300,13760.0,25900.0,25900.0
5,2012-06-19,25800.0,402200,13760.0,25800.0,25900.0
6,2012-06-18,25800.0,129000,13660.0,25600.0,25900.0
7,2012-06-15,25600.0,180600,13660.0,25600.0,25700.0
8,2012-06-14,25600.0,294900,13760.0,25700.0,25800.0
9,2012-06-13,25800.0,289700,13710.0,25600.0,25800.0
10,2012-06-12,25700.0,210500,13760.0,25800.0,25800.0
11,2012-06-11,25800.0,166800,13660.0,25000.0,25800.0
12,2012-06-08,25600.0,126100,13820.0,25900.0,26000.0
13,2012-06-07,25900.0,53900,13760.0,25600.0,25900.0
14,2012-06-06,25800.0,92400,13710.0,25700.0,25900.0
15,2012-06-05,25700.0,253100,13660.0,25600.0,25800.0
16,2012-06-04,25600.0,425900,13760.0,25700.0,25800.0
17,2012-06-01,25800.0,81400,13710.0,25700.0,25800.0
18,2012-05-31,25700.0,441000,13820.0,25700.0,25800.0
19,2012-05-30,25900.0,56500,13760.0,25800.0,25900.0
20,2012-05-29,25800.0,233300,13760.0,25600.0,25900.0
21,2012-05-28,25800.0,172200,13820.0,25900.0,26000.0
2,2012-05-25,25900.0,203500,13660.0,25500.0,25900.0
3,2012-05-24,25600.0,609200,13660.0,25600.0,25700.0
4,2012-05-23,25600.0,556100,13660.0,25600.0,25700.0
5,2012-05-22,25600.0,242400,13820.0,25600.0,26000.0
6,2012-05-21,25900.0,244900,13500.0,25200.0,25900.0
7,2012-05-18,25300.0,1051500,13710.0,25600.0,25600.0
8,2012-05-17,25700.0,659100,13660.0,25600.0,25800.0
9,2012-05-16,25600.0,824500,13660.0,25600.0,25800.0
10,2012-05-15,25600.0,877400,13660.0,25600.0,25800.0
11,2012-05-14,25600.0,1015200,13660.0,25800.0,26300.0
12,2012-05-11,25600.0,349000,13820.0,25800.0,26000.0
13,2012-05-10,25900.0,581900,13820.0,25900.0,26300.0
14,2012-05-09,25900.0,324000,13820.0,25800.0,26200.0
15,2012-05-08,25900.0,858000,13760.0,25700.0,26600.0
16,2012-05-07,25800.0,293600,13600.0,25600.0,25800.0
17,2012-05-04,25500.0,315700,13550.0,25300.0,25600.0
18,2012-05-03,25400.0,468700,13550.0,25200.0,25600.0
19,2012-05-02,25400.0,263900,13710.0,25500.0,25700.0
20,2012-04-27,25700.0,268900,13660.0,25500.0,25800.0
21,2012-04-26,25600.0,307800,13760.0,26000.0,26000.0
2,2012-04-25,25800.0,181600,13760.0,25900.0,26200.0
3,2012-04-24,25800.0,152900,13760.0,25700.0,25800.0
4,2012-04-23,25800.0,355200,13600.0,27100.0,27100.0
5,2012-04-20,25500.0,657600,13550.0,25400.0,25500.0
6,2012-04-19,25400.0,862500,13760.0,25800.0,25800.0
7,2012-04-18,25800.0,1107200,13980.0,26100.0,26400.0
8,2012-04-17,26200.0,759500,14030.0,26200.0,26600.0
9,2012-04-16,26300.0,580500,14030.0,26000.0,26600.0
10,2012-04-13,26300.0,718200,14030.0,26500.0,26500.0
11,2012-04-12,26300.0,2167400,13660.0,25700.0,26700.0
12,2012-04-11,25600.0,743400,13440.0,25200.0,25800.0
13,2012-04-10,25200.0,513200,13550.0,25500.0,25500.0
14,2012-04-09,25400.0,674100,13500.0,25400.0,25500.0
15,2012-04-06,25300.0,948100,13440.0,25400.0,25500.0
16,2012-04-05,25200.0,427200,13230.0,24900.0,25300.0
17,2012-04-04,24800.0,309000,13340.0,25300.0,25300.0
18,2012-04-03,25000.0,321500,13120.0,24700.0,25100.0
19,2012-03-30,24600.0,784200,13120.0,24600.0,24800.0
20,2012-03-29,24600.0,1103100,13390.0,25200.0,25200.0
21,2012-03-28,25100.0,1161200,13340.0,24900.0,25200.0
2,2012-03-27,25000.0,1317900,13760.0,25800.0,25800.0
3,2012-03-26,25800.0,1228700,13660.0,26100.0,26200.0
4,2012-03-23,25600.0,1402600,13760.0,25600.0,25900.0
5,2012-03-22,25800.0,578600,13760.0,26000.0,26000.0
6,2012-03-21,25800.0,1608000,13710.0,25600.0,26100.0
7,2012-03-20,25700.0,862200,13390.0,25500.0,26000.0
8,2012-03-19,25100.0,610200,13500.0,25500.0,25700.0
9,2012-03-16,25300.0,817700,13390.0,26400.0,26400.0
10,2012-03-15,25100.0,791100,13070.0,24600.0,25400.0
11,2012-03-14,24500.0,493200,13120.0,25000.0,25100.0
12,2012-03-13,24600.0,464500,12700.0,24000.0,24900.0
13,2012-03-12,23800.0,845400,13120.0,24600.0,24600.0
14,2012-03-09,24600.0,1298200,13180.0,24500.0,25300.0
15,2012-03-08,24700.0,1550100,13920.0,24600.0,25900.0
16,2012-03-07,26100.0,1469700,14400.0,27000.0,27000.0
17,2012-03-06,27000.0,1911800,14830.0,28000.0,29700.0
18,2012-03-05,27800.0,2220300,13920.0,26400.0,27800.0
19,2012-03-02,26100.0,2678000,13230.0,25000.0,26100.0
20,2012-03-01,24800.0,1927000,12540.0,23500.0,24800.0
21,2012-02-29,23500.0,669400,12270.0,23000.0,23600.0
2,2012-02-28,23000.0,831500,12590.0,23800.0,23800.0
3,2012-02-27,23600.0,667700,12220.0,23000.0,23600.0
4,2012-02-24,22900.0,995200,12430.0,23000.0,23400.0
5,2012-02-23,23300.0,769300,12380.0,23100.0,23300.0
6,2012-02-22,23200.0,577700,12060.0,22700.0,23300.0
7,2012-02-21,22600.0,468700,12220.0,23500.0,23900.0
8,2012-02-20,22900.0,850100,11520.0,21600.0,22900.0
9,2012-02-17,21600.0,541000,11360.0,21300.0,21600.0
10,2012-02-16,21300.0,507500,11200.0,21200.0,21400.0
11,2012-02-15,21000.0,425300,11630.0,21800.0,22000.0
12,2012-02-14,21800.0,498500,11840.0,22200.0,22400.0
13,2012-02-13,22200.0,446900,12380.0,23300.0,23300.0
